代號,名稱,市場,漲幅%,5日籌碼,外資5日,投信5日,投信連買,5日集中%,預估量比
030578,金像電統一62購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
030580,台光電統一62購01,TW,0.0,67.0,0.0,0.0,0,0.0,0.0
03058T,臺股指凱基5A售48,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
030591,緯創統一59購01,TW,0.0,508.0,0.0,0.0,0,0.0,0.0
030592,緯創統一5A購01,TW,0.0,41.0,0.0,0.0,0,0.0,0.0
03059T,日本2X元大5B售01,TW,0.0,-1565.0,0.0,0.0,0,0.0,0.0
030608,緯穎統一5B購01,TW,0.0,418.0,0.0,0.0,0,0.0,0.0
030609,緯穎統一62購01,TW,0.0,248.0,0.0,0.0,0,0.0,0.0
03061T,臺股指群益5A售20,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03063T,臺股指群益5A售22,TW,0.0,-767.0,0.0,0.0,0,0.0,0.0
03065T,T50正2群益5A售06,TW,0.0,207.0,0.0,0.0,0,0.0,0.0
03066T,T50正2群益5A售07,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
03068T,台積電群益5A售14,TW,0.0,-105.0,0.0,0.0,0,0.0,0.0
03069T,台積電群益5A售15,TW,0.0,-13.0,0.0,0.0,0,0.0,0.0
03073T,力積電群益5A售03,TW,0.0,-155.0,0.0,0.0,0,0.0,0.0
03074T,台積電富邦74售03,TW,0.0,-207.0,0.0,0.0,0,0.0,0.0
03076T,緯穎富邦61售04,TW,0.0,-591.0,0.0,0.0,0,0.0,0.0
03077T,台積電凱基63售08,TW,0.0,97.0,0.0,0.0,0,0.0,0.0
03078T,臺股指凱基5A售49,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
030793,鴻海凱基68購01,TW,0.0,79.0,0.0,0.0,0,0.0,0.0
03079T,台灣50元大5A售10,TW,0.0,-13.0,0.0,0.0,0,0.0,0.0
03080T,台積電群益5A售16,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
03084T,臺股指元大5A售31,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
03086T,燿華國票5A售03,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
030889,元債2X永豐64購01,TW,0.0,-400.0,0.0,0.0,0,0.0,0.0
03089T,台玻國票5B售02,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
03090T,燿華凱基5A售04,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
03091T,T50正2永豐61售02,TW,0.0,16.0,0.0,0.0,0,0.0,0.0
03093T,日本2X凱基5A售02,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
03094T,台玻凱基5B售03,TW,0.0,-448.0,0.0,0.0,0,0.0,0.0
03095T,京元電凱基5A售05,TW,0.0,-131.0,0.0,0.0,0,0.0,0.0
030967,鴻海凱基68購02,TW,0.0,75.0,0.0,0.0,0,0.0,0.0
03096T,玉晶光凱基5A售02,TW,0.0,-594.0,0.0,0.0,0,0.0,0.0
03097T,威盛國票5B售05,TW,0.0,-303.0,0.0,0.0,0,0.0,0.0
03098T,威盛國票5B售06,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
03099T,南亞科台新5A售06,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
03101T,聯發科永豐5B售08,TW,0.0,16.0,0.0,0.0,0,0.0,0.0
03103T,台灣50群益5A售08,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03104T,台玻群益5A售06,TW,0.0,-14.0,0.0,0.0,0,0.0,0.0
03105T,台積電群益5A售19,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
03106T,聯發科群益5A售16,TW,0.0,-38.0,0.0,0.0,0,0.0,0.0
031074,美債2X永豐64購01,TW,0.0,-83.0,0.0,0.0,0,0.0,0.0
03107T,玉晶光群益5C售01,TW,0.0,-63.0,0.0,0.0,0,0.0,0.0
03108T,華邦電國泰5B售01,TW,0.0,82.0,0.0,0.0,0,0.0,0.0
03109T,聯發科國票5A售06,TW,0.0,-230.0,0.0,0.0,0,0.0,0.0
03110T,緯穎國票5B售06,TW,0.0,-293.0,0.0,0.0,0,0.0,0.0
03111T,緯穎國票5C售02,TW,0.0,586.0,0.0,0.0,0,0.0,0.0
03113T,南亞科台新5A售08,TW,0.0,1889.0,0.0,0.0,0,0.0,0.0
03114T,台灣50富邦5B售03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
03116T,臺股指富邦5B售12,TW,0.0,-306.0,0.0,0.0,0,0.0,0.0
03118T,台股增元大5A售02,TW,0.0,-8.0,0.0,0.0,0,0.0,0.0
03119T,南亞科中信5B售02,TW,0.0,-2409.0,0.0,0.0,0,0.0,0.0
03120T,台灣50凱基5B售07,TW,0.0,-1865.0,0.0,0.0,0,0.0,0.0
03121T,香港2X凱基5C售01,TW,0.0,-55.0,0.0,0.0,0,0.0,0.0
03122T,聯發科凱基5B售05,TW,0.0,55.0,0.0,0.0,0,0.0,0.0
03123T,臺股指凱基5B售12,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
03124T,臺股指凱基5C售18,TW,0.0,44.0,0.0,0.0,0,0.0,0.0
03125T,台積電元大5B售09,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
031266,台塑統一68購01,TW,0.0,-169.0,0.0,0.0,0,0.0,0.0
031269,川湖統一62購01,TW,0.0,21.0,0.0,0.0,0,0.0,0.0
03126T,聯發科元大5B售07,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
031272,台達電統一62購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
031273,鴻海統一5C購03,TW,0.0,-19.0,0.0,0.0,0,0.0,0.0
031274,鴻海統一68購01,TW,0.0,22.0,35.0,0.0,0,0.0,0.0
031286,建準統一62購01,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
031288,長榮太統一5A購01,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
031289,長榮太統一62購01,TW,0.0,-41.0,0.0,0.0,0,0.0,0.0
031292,奇鋐統一68購01,TW,0.0,660.0,0.0,0.0,0,0.0,0.0
031297,亞光統一5B購02,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
03129T,台灣50台新5B售03,TW,0.0,35.0,0.0,0.0,0,0.0,0.0
031308,智伸科統一62購01,TW,0.0,-274.0,0.0,0.0,0,0.0,0.0
03130T,T50正2台新5C售03,TW,0.0,100.0,0.0,0.0,0,0.0,0.0
031316,台塑化統一68購01,TW,0.0,-13.0,0.0,0.0,0,0.0,0.0
031319,緯穎統一59購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03131T,鴻海台新5B售02,TW,0.0,213.0,0.0,0.0,0,0.0,0.0
031321,昇陽半統一5B購01,TW,0.0,-61.0,0.0,0.0,0,0.0,0.0
03132T,智邦台新5B售02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03133T,南亞科台新5B售01,TW,0.0,128.0,0.0,0.0,0,0.0,0.0
03134T,盟立台新5B售02,TW,0.0,-416.0,0.0,0.0,0,0.0,0.0
03137T,聯發科群益5B售07,TW,0.0,352.0,0.0,0.0,0,0.0,0.0
03138T,AES群益5B售03,TW,0.0,99.0,0.0,0.0,0,0.0,0.0
03139T,臺股指群益5B售18,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
03140T,華邦電中信5B售02,TW,0.0,-256.0,0.0,0.0,0,0.0,0.0
03142T,力積電中信5B售03,TW,0.0,-2281.0,0.0,0.0,0,0.0,0.0
03143T,臺股指中信63售07,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
03145T,台灣50凱基5C售08,TW,0.0,-107.0,0.0,0.0,0,0.0,0.0
03147T,AES凱基5B售04,TW,0.0,28.0,0.0,0.0,0,0.0,0.0
03148T,臺股指凱基65售05,TW,0.0,-78.0,0.0,0.0,0,0.0,0.0
03149T,FB台50元大65售02,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
03150T,台積電群益5B售11,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
031526,鴻海凱基64購03,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
03152T,群創群益61售01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03155T,川湖台新5B售03,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
03156T,啟碁台新5B售02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03157T,力積電台新5B售05,TW,0.0,-330.0,0.0,0.0,0,0.0,0.0
03158T,臺股指台新5B售03,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
03159T,台灣50中信65售02,TW,0.0,-1051.0,0.0,0.0,0,0.0,0.0
03160T,T50正2中信65售01,TW,0.0,-197.0,0.0,0.0,0,0.0,0.0
03161T,臺指2X中信65售01,TW,0.0,100.0,0.0,0.0,0,0.0,0.0
03162T,聯電中信5B售01,TW,0.0,-290.0,0.0,0.0,0,0.0,0.0
03163T,台積電中信65售04,TW,0.0,35.0,0.0,0.0,0,0.0,0.0
031643,鴻海凱基64購04,TW,0.0,-51.0,0.0,0.0,0,0.0,0.0
03164T,日月光中信5B售01,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
03166T,勤誠凱基5B售04,TW,0.0,-55.0,0.0,0.0,0,0.0,0.0
03167T,臺股指元大5B售20,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03170T,鈞興台新5B售02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03171T,昇陽半台新5B售05,TW,0.0,-81.0,0.0,0.0,0,0.0,0.0
03172T,元石油群益5B售03,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
031730,道瓊銀國票5B購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
03173T,SGBR2X群益5B售06,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
03174T,啟碁群益5B售03,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
03175T,力積電群益5B售03,TW,0.0,-442.0,0.0,0.0,0,0.0,0.0
03176T,T50正2富邦61售09,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
03177T,T50正2富邦65售01,TW,0.0,-662.0,0.0,0.0,0,0.0,0.0
03178T,聯發科國票5C售04,TW,0.0,-280.0,0.0,0.0,0,0.0,0.0
03179T,T50正2凱基5C售02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03180T,元石油凱基5B售03,TW,0.0,-26.0,0.0,0.0,0,0.0,0.0
03181T,SGBR2X凱基5B售05,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
03182T,台積電凱基5B售20,TW,0.0,125.0,0.0,0.0,0,0.0,0.0
031834,鴻海凱基68購03,TW,0.0,-1.0,3.0,0.0,0,0.0,0.0
03183T,台積電凱基61售10,TW,0.0,51.0,0.0,0.0,0,0.0,0.0
03185T,台灣50國泰5C售02,TW,0.0,34.0,0.0,0.0,0,0.0,0.0
031874,奇鋐國票59購01,TW,0.0,42.0,0.0,0.0,0,0.0,0.0
03188T,臺股指國泰5B售01,TW,0.0,-675.0,0.0,0.0,0,0.0,0.0
03189T,T50正2元大5B售09,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
03190T,聯發科元大5B售18,TW,0.0,-38.0,0.0,0.0,0,0.0,0.0
03191T,貿聯元大5B售08,TW,0.0,-93.0,0.0,0.0,0,0.0,0.0
03192T,臺股指元大5B售21,TW,0.0,256.0,0.0,0.0,0,0.0,0.0
03194T,台積電台新5B售07,TW,0.0,200.0,0.0,0.0,0,0.0,0.0
03195T,台積電台新5B售08,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03196T,台積電台新5C售05,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03198T,台積電台新62售08,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
03200T,威盛台新5B售02,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
03201T,聯發科台新5B售05,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03202T,聯發科台新5B售06,TW,0.0,-186.0,0.0,0.0,0,0.0,0.0
03204T,台灣50群益5B售08,TW,0.0,152.0,0.0,0.0,0,0.0,0.0
03205T,T50正2群益5B售01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03206T,台積電群益5B售14,TW,0.0,-24.0,0.0,0.0,0,0.0,0.0
032075,鴻海凱基68購04,TW,0.0,-23.0,0.0,0.0,0,0.0,0.0
03207T,聯發科群益5B售10,TW,0.0,-67.0,0.0,0.0,0,0.0,0.0
03208T,晶豪科群益5B售02,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
03209T,嘉晶群益5B售02,TW,0.0,-126.0,0.0,0.0,0,0.0,0.0
03210T,臺股指群益5B售19,TW,0.0,-591.0,0.0,0.0,0,0.0,0.0
03211T,T50正2凱基5B售08,TW,0.0,-1284.0,0.0,0.0,0,0.0,0.0
03212T,台積電凱基5B售21,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
03213T,台積電凱基63售10,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
032149,台灣50中信58購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03214T,臺股指凱基61售09,TW,0.0,35.0,0.0,0.0,0,0.0,0.0
032154,京元電中信58購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03215T,智邦台新5B售04,TW,0.0,-257.0,0.0,0.0,0,0.0,0.0
03217T,漢唐台新5B售04,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
03218T,南亞科台新62售03,TW,0.0,-773.0,0.0,0.0,0,0.0,0.0
03219T,京元電台新5B售04,TW,0.0,-32.0,0.0,0.0,0,0.0,0.0
03220T,緯創台新5B售03,TW,0.0,400.0,0.0,0.0,0,0.0,0.0
03221T,日月光台新5B售02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
03225T,晶豪科凱基5B售05,TW,0.0,-35.0,0.0,0.0,0,0.0,0.0
03226T,美費半元大5B售03,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
03227T,台積電元大5B售18,TW,0.0,-80.0,0.0,0.0,0,0.0,0.0
03228T,兆赫國票5B售02,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
03229T,世芯國票5C售01,TW,0.0,-326.0,0.0,0.0,0,0.0,0.0
03230T,世芯國票63售02,TW,0.0,-51.0,0.0,0.0,0,0.0,0.0
03231T,T50正2群益5B售04,TW,0.0,-399.0,0.0,0.0,0,0.0,0.0
032329,T50正2中信58購02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03232T,台股增群益5B售04,TW,0.0,-568.0,0.0,0.0,0,0.0,0.0
032332,台達電中信58購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03234T,智邦群益65售01,TW,0.0,-33.0,0.0,0.0,0,0.0,0.0
032356,緯創兆豐58購01,TW,0.0,47.0,0.0,0.0,0,0.0,0.0
032357,臻鼎兆豐58購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
03235T,緯創群益63售02,TW,0.0,190.0,0.0,0.0,0,0.0,0.0
03236T,臺股指群益5B售21,TW,0.0,-47.0,0.0,0.0,0,0.0,0.0
03237T,南亞科台新5C售03,TW,0.0,-2341.0,0.0,0.0,0,0.0,0.0
032385,鴻海凱基64購05,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
032388,台積電凱基5B購06,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03238T,世芯台新5B售03,TW,0.0,1058.0,0.0,0.0,0,0.0,0.0
03239T,臺股指台新5B售06,TW,0.0,-113.0,0.0,0.0,0,0.0,0.0
03242T,台灣50富邦5C售14,TW,0.0,420.0,0.0,0.0,0,0.0,0.0
032433,緯穎群益58購01,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
03245T,T50正2富邦62售04,TW,0.0,-61.0,0.0,0.0,0,0.0,0.0
03247T,臺股指富邦5B售14,TW,0.0,200.0,0.0,0.0,0,0.0,0.0
03248T,臺股指富邦5B售15,TW,0.0,-2638.0,0.0,0.0,0,0.0,0.0
03249T,臺股指富邦61售14,TW,0.0,43.0,0.0,0.0,0,0.0,0.0
03250T,臺股指富邦65售03,TW,0.0,-16.0,0.0,0.0,0,0.0,0.0
03251T,聯電元大5B售09,TW,0.0,51.0,0.0,0.0,0,0.0,0.0
032525,欣興凱基58購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
03253T,台灣50凱基5C售09,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
03254T,T50正2凱基63售05,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
03255T,創見凱基5B售05,TW,0.0,123.0,0.0,0.0,0,0.0,0.0
032564,鴻海國票59購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03256T,臺股指凱基5C售19,TW,0.0,-14.0,0.0,0.0,0,0.0,0.0
032575,健策國票58購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03257T,台灣50台新5B售08,TW,0.0,938.0,0.0,0.0,0,0.0,0.0
03258T,T50正2台新5B售06,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
03259T,鴻海台新5B售05,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
03260T,鴻準台新5B售03,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
03261T,漢唐台新5B售06,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
03262T,緯創台新5B售04,TW,0.0,122.0,0.0,0.0,0,0.0,0.0
03263T,福懋科台新5B售04,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
03264T,臺股指富邦5B售17,TW,0.0,-113.0,0.0,0.0,0,0.0,0.0
03265T,臺股指富邦61售15,TW,0.0,-2040.0,2.0,0.0,0,0.0,0.0
03266T,臺股指富邦62售05,TW,0.0,-2019.0,0.0,0.0,0,0.0,0.0
032686,台積電中信58購01,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
03268T,華邦電群益61售01,TW,0.0,-257.0,0.0,0.0,0,0.0,0.0
03269T,南亞科群益61售01,TW,0.0,-595.0,0.0,0.0,0,0.0,0.0
03270T,臺股指群益5B售23,TW,0.0,-18.0,0.0,0.0,0,0.0,0.0
03271T,台灣50國票5B售02,TW,0.0,238.0,0.0,0.0,0,0.0,0.0
03273T,群創國票5B售02,TW,0.0,280.0,0.0,0.0,0,0.0,0.0
03274T,達發國票5B售03,TW,0.0,-17.0,0.0,0.0,0,0.0,0.0
03275T,臺股指國票5B售04,TW,0.0,-108.0,0.0,0.0,0,0.0,0.0
03276T,台灣50凱基5C售10,TW,0.0,-886.0,0.0,0.0,0,0.0,0.0
03277T,T50正2凱基5C售03,TW,0.0,227.0,0.0,0.0,0,0.0,0.0
03279T,聯電凱基5B售06,TW,0.0,-22.0,0.0,0.0,0,0.0,0.0
032819,鴻海凱基58購02,TW,0.0,249.0,0.0,0.0,0,0.0,0.0
03281T,台灣50群益5B售09,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
03283T,創見群益5C售01,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
032840,台積電中信58購02,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
032842,聯發科中信58購01,TW,0.0,42.0,0.0,0.0,0,0.0,0.0
03284T,聯詠群益64售01,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
03285T,緯創群益64售01,TW,0.0,23.0,0.0,0.0,0,0.0,0.0
03287T,聯詠群益65售01,TW,0.0,-34.0,0.0,0.0,0,0.0,0.0
03289T,文曄元大5B售02,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
032906,緯穎凱基58購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
032908,緯穎凱基5B購01,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
03290T,臺股指元大5B售22,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
032910,緯穎凱基5B購02,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
03291T,台灣50富邦5C售15,TW,0.0,-322.0,0.0,0.0,0,0.0,0.0
03292T,T50正2富邦5B售06,TW,0.0,-363.0,0.0,0.0,0,0.0,0.0
03293T,台灣50元大5C售05,TW,0.0,-414.0,0.0,0.0,0,0.0,0.0
032942,鴻海統一68購03,TW,0.0,-1926.0,0.0,0.0,0,0.0,0.0
032944,漢唐統一64購01,TW,0.0,-825.0,0.0,0.0,0,0.0,0.0
032951,德律統一64購01,TW,0.0,145.0,0.0,0.0,0,0.0,0.0
032955,臻鼎統一58購02,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
032957,達興統一5B購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
032958,達興統一64購01,TW,0.0,-130.0,0.0,0.0,0,0.0,0.0
03295T,群創凱基5B售05,TW,0.0,-465.0,0.0,0.0,0,0.0,0.0
032960,精成科統一5C購02,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
032961,富世達統一5C購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
03296T,臺股指凱基5B售17,TW,0.0,-2676.0,0.0,0.0,0,0.0,0.0
03297T,臺指2X群益5B售02,TW,0.0,-21.0,0.0,0.0,0,0.0,0.0
032987,世芯群益58購02,TW,0.0,794.0,0.0,0.0,0,0.0,0.0
03298T,光寶科群益5B售05,TW,0.0,559.0,0.0,0.0,0,0.0,0.0
03300T,昇貿群益5B售02,TW,0.0,34.0,0.0,0.0,0,0.0,0.0
03301T,緯穎群益5B售07,TW,0.0,-899.0,0.0,0.0,0,0.0,0.0
03302T,臺股指群益63售06,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
033041,T50反1中信62購02,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
03304T,臺股指群益63售08,TW,0.0,-160.0,0.0,0.0,0,0.0,0.0
03305T,臺股指中信63售09,TW,0.0,-205.0,0.0,0.0,0,0.0,0.0
03306T,台積電群益5B售17,TW,0.0,-10.0,-4.0,0.0,0,0.0,0.0
03307T,聯電國票5B售04,TW,0.0,191.0,0.0,0.0,0,0.0,0.0
033087,台灣50兆豐58購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
03308T,道瓊銅凱基61售02,TW,0.0,-140.0,0.0,0.0,0,0.0,0.0
03309T,臺股指凱基63售13,TW,0.0,-739.0,0.0,0.0,0,0.0,0.0
03310T,臺股指凱基63售14,TW,0.0,-198.0,0.0,0.0,0,0.0,0.0
03312T,上銀台新5B售04,TW,0.0,60.0,0.0,0.0,0,0.0,0.0
03318T,晶豪科中信5B售02,TW,0.0,-164.0,0.0,0.0,0,0.0,0.0
03319T,臺股指中信62售04,TW,0.0,-42.0,0.0,0.0,0,0.0,0.0
03320T,台灣50台新5B售10,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
03321T,台灣50台新5B售11,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
03322T,國巨台新5B售10,TW,0.0,-33.0,0.0,0.0,0,0.0,0.0
03323T,微星台新5B售04,TW,0.0,116.0,0.0,0.0,0,0.0,0.0
03324T,上銀群益61售02,TW,0.0,-67.0,0.0,0.0,0,0.0,0.0
03326T,國巨群益5C售02,TW,0.0,-89.0,-40.0,0.0,0,0.0,0.0
03327T,大立光群益65售01,TW,0.0,-371.0,0.0,0.0,0,0.0,0.0
03328T,臻鼎群益61售02,TW,0.0,-221.0,0.0,0.0,0,0.0,0.0
03330T,力積電群益5B售04,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
03331T,臺股指群益5B售30,TW,0.0,596.0,0.0,0.0,0,0.0,0.0
03333T,臺股指群益5B售32,TW,0.0,-225.0,0.0,0.0,0,0.0,0.0
03334T,臺股指群益5B售33,TW,0.0,-289.0,0.0,0.0,0,0.0,0.0
03335T,臺股指群益5B售34,TW,0.0,-407.0,0.0,0.0,0,0.0,0.0
03336T,國巨國票5B售06,TW,0.0,-659.0,0.0,0.0,0,0.0,0.0
03337T,晶豪科國票5B售03,TW,0.0,-310.0,0.0,0.0,0,0.0,0.0
03338T,電子類國票5B售03,TW,0.0,-220.0,0.0,0.0,0,0.0,0.0
03339T,國巨永豐61售05,TW,0.0,-704.0,0.0,0.0,0,0.0,0.0
033407,啟碁國票5A購01,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
033408,矽力中信58購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
033413,台積電永豐58購02,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
033414,台積電永豐58購03,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
03341T,聯電凱基5B售10,TW,0.0,-199.0,0.0,0.0,0,0.0,0.0
03342T,晶豪科凱基5B售10,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
03343T,大立光凱基5B售12,TW,0.0,-1425.0,0.0,0.0,0,0.0,0.0
03344T,臻鼎凱基5B售06,TW,0.0,41.0,0.0,0.0,0,0.0,0.0
03345T,台股增國票5B售06,TW,0.0,160.0,0.0,0.0,0,0.0,0.0
03346T,貿聯國票5C售01,TW,0.0,-77.0,0.0,0.0,0,0.0,0.0
03347T,貿聯元大5B售09,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
03348T,台灣50台新5B售13,TW,0.0,-40.0,0.0,0.0,0,0.0,0.0
03349T,滬深2X台新5B售02,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
03350T,中砂台新5B售03,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
03351T,國巨中信65售04,TW,0.0,-241.0,0.0,0.0,0,0.0,0.0
033542,南亞統一58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
033543,華新統一58購03,TW,0.0,90.0,0.0,0.0,0,0.0,0.0
033544,華新統一58購04,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
033546,台達電統一58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
033547,金寶統一58購01,TW,0.0,45.0,0.0,0.0,0,0.0,0.0
033549,鴻海統一58購03,TW,0.0,1417.0,0.0,0.0,0,0.0,0.0
03354T,臻鼎國票5B售04,TW,0.0,-149.0,0.0,0.0,0,0.0,0.0
033550,鴻海統一5A購02,TW,0.0,181.0,0.0,0.0,0,0.0,0.0
033551,台積電統一5C購05,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
033552,台積電統一68購02,TW,0.0,41.0,0.0,0.0,0,0.0,0.0
033555,燿華統一64購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
033556,金像電統一64購01,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
033557,威盛統一58購03,TW,0.0,130.0,0.0,0.0,0,0.0,0.0
033558,漢唐統一58購01,TW,0.0,101.0,0.0,0.0,0,0.0,0.0
033559,聯發科統一58購01,TW,0.0,33.0,0.0,0.0,0,0.0,0.0
03355T,T50正2永豐5B售03,TW,0.0,-111.0,0.0,0.0,0,0.0,0.0
033560,強茂統一58購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
033561,長榮統一58購02,TW,0.0,81.0,0.0,0.0,0,0.0,0.0
033562,陽明統一58購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
033563,萬海統一58購02,TW,0.0,297.0,0.0,0.0,0,0.0,0.0
033567,長榮太統一64購01,TW,0.0,-29.0,0.0,0.0,0,0.0,0.0
033568,神基統一5B購01,TW,0.0,199.0,0.0,0.0,0,0.0,0.0
03356T,台積電永豐5C售23,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
033570,大立光統一58購01,TW,0.0,184.0,0.0,0.0,0,0.0,0.0
033571,零壹統一5B購01,TW,0.0,78.0,0.0,0.0,0,0.0,0.0
033574,德律統一5C購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
033575,欣興統一58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
033576,玉晶光統一59購02,TW,0.0,509.0,0.0,0.0,0,0.0,0.0
033577,創意統一58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
033578,群創統一58購01,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
033579,嘉澤統一64購01,TW,0.0,-458.0,0.0,0.0,0,0.0,0.0
