date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/12,2615,玉山-城中,0038003800340045,65,1,64,1.1,7,buy,2025-12-15
12/12,2615,統一-員林,0035003800350049,0,66,-66,1.13,7,sell,2025-12-15
12/12,2615,凱基,9200,60,0,60,1.03,8,buy,2025-12-15
12/12,2615,玉山-新莊,8842,6,50,-44,0.75,8,sell,2025-12-15
12/12,2615,元大-台中中港,0039003800390042,51,1,50,0.86,9,buy,2025-12-15
12/12,2615,國泰-敦南,8888,96,129,-33,0.57,9,sell,2025-12-15
12/12,2615,凱基-屏東,0039003200320043,48,0,48,0.82,10,buy,2025-12-15
12/12,2615,法銀巴黎,8900,7,38,-31,0.53,10,sell,2025-12-15
12/12,2615,元大-大益,9814,42,0,42,0.72,11,buy,2025-12-15
12/12,2615,台中銀-員林,6114,0,24,-24,0.41,11,sell,2025-12-15
12/12,2615,富邦-北高雄,0039003600320051,40,1,39,0.67,12,buy,2025-12-15
12/12,2615,元大-大統,003900380031007a,5,29,-24,0.41,12,sell,2025-12-15
12/12,2615,富邦-仁愛,9676,37,2,35,0.6,13,buy,2025-12-15
12/12,2615,國泰證券,8880,3,26,-23,0.39,13,sell,2025-12-15
12/12,2615,新光,8560,60,28,32,0.55,14,buy,2025-12-15
12/12,2615,華南永昌-長虹,9333,2,19,-17,0.29,14,sell,2025-12-15
12/12,2615,永豐金證券,0039004100300030,36,7,29,0.5,15,buy,2025-12-15
12/12,2615,元大-歸仁,0039003800310061,5,21,-16,0.27,15,sell,2025-12-15
12/12,2618,台灣摩根士丹利,1470,2499,1425,1074,6.53,1,buy,2025-12-15
12/12,2618,美商高盛,1480,202,2242,-2040,12.41,1,sell,2025-12-15
12/12,2618,富邦證券,9600,457,84,373,2.27,2,buy,2025-12-15
12/12,2618,新加坡商瑞銀,1650,332,1481,-1149,6.99,2,sell,2025-12-15
12/12,2618,群益金鼎-天母,0039003100380050,302,0,302,1.84,3,buy,2025-12-15
12/12,2618,凱基-台北,9268,426,1127,-701,4.26,3,sell,2025-12-15
12/12,2618,台新證券,8150,294,38,256,1.56,4,buy,2025-12-15
12/12,2618,新光-高雄,8562,18,618,-600,3.65,4,sell,2025-12-15
12/12,2618,永豐金證券,0039004100300030,301,59,242,1.47,5,buy,2025-12-15
12/12,2618,美林,1440,1113,1548,-435,2.65,5,sell,2025-12-15
12/12,2618,聯邦-大業,8586,187,6,181,1.1,6,buy,2025-12-15
12/12,2618,元大-頭份,0039003800330055,16,365,-349,2.12,6,sell,2025-12-15
12/12,2618,凱基,9200,200,20,180,1.09,7,buy,2025-12-15
12/12,2618,元富-嘉義,0035003900320049,2,186,-184,1.12,7,sell,2025-12-15
12/12,2618,新光,8560,251,73,178,1.08,8,buy,2025-12-15
12/12,2618,新光-新竹,8563,32,214,-182,1.11,8,sell,2025-12-15
12/12,2618,第一金-高雄,5383,155,0,155,0.94,9,buy,2025-12-15
12/12,2618,兆豐證券,7000,1,151,-150,0.91,9,sell,2025-12-15
12/12,2618,元大證券,9800,444,294,150,0.91,10,buy,2025-12-15
12/12,2618,臺銀-民權,1043,13,151,-138,0.84,10,sell,2025-12-15
12/12,2618,香港上海匯豐,8960,149,0,149,0.91,11,buy,2025-12-15
12/12,2618,中國信託,6160,28,120,-92,0.56,11,sell,2025-12-15
12/12,2618,永豐金-板新,003900410039004a,207,63,144,0.88,12,buy,2025-12-15
12/12,2618,凱基-東勢,0039003200310059,2,87,-85,0.52,12,sell,2025-12-15
12/12,2618,港商麥格理,1360,129,0,129,0.78,13,buy,2025-12-15
12/12,2618,第一金-台南,5384,9,77,-68,0.41,13,sell,2025-12-15
12/12,2618,凱基-中壢,9285,108,4,104,0.63,14,buy,2025-12-15
12/12,2618,富邦-建國,9658,9,76,-67,0.41,14,sell,2025-12-15
12/12,2618,兆豐-新營,003700300030004b,104,0,104,0.63,15,buy,2025-12-15
12/12,2618,玉山-城中,0038003800340045,15,82,-67,0.41,15,sell,2025-12-15
12/12,3037,美商高盛,1480,2673,1354,1319,6.65,1,buy,2025-12-15
12/12,3037,花旗環球,1590,4,2002,-1998,10.07,1,sell,2025-12-15
12/12,3037,美林,1440,1290,54,1236,6.23,2,buy,2025-12-15
12/12,3037,國泰證券,8880,2,472,-470,2.37,2,sell,2025-12-15
12/12,3037,凱基-台北,9268,1830,1104,726,3.66,3,buy,2025-12-15
12/12,3037,亞東,2180,3,201,-198,1.0,3,sell,2025-12-15
12/12,3037,台灣摩根士丹利,1470,1360,826,534,2.69,4,buy,2025-12-15
12/12,3037,凱基,9200,12,198,-186,0.94,4,sell,2025-12-15
12/12,3037,統一,5850,705,244,461,2.32,5,buy,2025-12-15
12/12,3037,大和國泰,8890,9,160,-151,0.76,5,sell,2025-12-15
12/12,3037,元富-台中,5925,202,9,193,0.97,6,buy,2025-12-15
12/12,3037,元大-仁愛,003900380033006a,7,157,-150,0.76,6,sell,2025-12-15
12/12,3037,凱基-桃園,9208,210,21,189,0.95,7,buy,2025-12-15
12/12,3037,中國信託,6160,67,212,-145,0.73,7,sell,2025-12-15
12/12,3037,元富,5920,193,15,178,0.9,8,buy,2025-12-15
12/12,3037,新加坡商瑞銀,1650,418,540,-122,0.61,8,sell,2025-12-15
12/12,3037,國泰-高雄,8881,190,40,150,0.76,9,buy,2025-12-15
12/12,3037,元大-信義,003900380039006d,7,108,-101,0.51,9,sell,2025-12-15
12/12,3037,第一金-忠孝,0035003300380044,123,11,112,0.56,10,buy,2025-12-15
12/12,3037,統一-城中,5854,32,129,-97,0.49,10,sell,2025-12-15
12/12,3037,元大證券,9800,975,882,93,0.47,11,buy,2025-12-15
12/12,3037,富邦-台北,9623,60,133,-73,0.37,11,sell,2025-12-15
12/12,3037,富邦證券,9600,336,257,79,0.4,12,buy,2025-12-15
12/12,3037,新光-新竹,8563,49,121,-72,0.36,12,sell,2025-12-15
12/12,3037,華南永昌-南京,9326,96,37,59,0.3,13,buy,2025-12-15
12/12,3037,元大-內湖,003900380039004e,31,101,-70,0.35,13,sell,2025-12-15
12/12,3037,台新證券,8150,192,137,55,0.28,14,buy,2025-12-15
12/12,3037,統一-平鎮,0035003800350067,1,67,-66,0.33,14,sell,2025-12-15
12/12,3037,康和,8450,42,1,41,0.21,15,buy,2025-12-15
12/12,3037,元大-成功,003900380039004c,8,68,-60,0.3,15,sell,2025-12-15
12/12,2345,台灣摩根士丹利,1470,333,105,228,4.08,1,buy,2025-12-15
12/12,2345,美商高盛,1480,282,689,-407,7.29,1,sell,2025-12-15
12/12,2345,華南永昌,9300,152,17,135,2.42,2,buy,2025-12-15
12/12,2345,美林,1440,100,287,-187,3.35,2,sell,2025-12-15
12/12,2345,永豐金證券,0039004100300030,182,49,133,2.38,3,buy,2025-12-15
12/12,2345,富邦證券,9600,115,297,-182,3.26,3,sell,2025-12-15
12/12,2345,凱基-台北,9268,511,431,80,1.43,4,buy,2025-12-15
12/12,2345,港商麥格理,1360,13,177,-164,2.94,4,sell,2025-12-15
12/12,2345,元大-內湖,003900380039004e,46,0,46,0.82,5,buy,2025-12-15
12/12,2345,摩根大通,8440,116,214,-98,1.76,5,sell,2025-12-15
12/12,2345,台新證券,8150,68,26,42,0.75,6,buy,2025-12-15
12/12,2345,新加坡商瑞銀,1650,234,319,-85,1.52,6,sell,2025-12-15
12/12,2345,香港上海匯豐,8960,39,0,39,0.7,7,buy,2025-12-15
12/12,2345,港商野村,1560,17,101,-84,1.5,7,sell,2025-12-15
12/12,2345,兆豐證券,7000,39,1,38,0.68,8,buy,2025-12-15
12/12,2345,元大證券,9800,290,325,-35,0.63,8,sell,2025-12-15
12/12,2345,富邦-仁愛,9676,66,36,30,0.54,9,buy,2025-12-15
12/12,2345,元富-草屯,0035003900320058,22,55,-33,0.59,9,sell,2025-12-15
12/12,2345,(牛牛牛)亞證券,6010,30,0,30,0.54,10,buy,2025-12-15
12/12,2345,統一-士林,003500380035004d,5,28,-23,0.41,10,sell,2025-12-15
12/12,2345,凱基,9200,86,57,29,0.52,11,buy,2025-12-15
12/12,2345,台新-台中,0038003100350042,18,40,-22,0.39,11,sell,2025-12-15
12/12,2345,花旗環球,1590,59,33,26,0.47,12,buy,2025-12-15
12/12,2345,凱基-宜蘭,003900320030004d,2,21,-19,0.34,12,sell,2025-12-15
12/12,2345,華南永昌-南京,9326,43,20,23,0.41,13,buy,2025-12-15
12/12,2345,華南永昌-台中,9302,3,22,-19,0.34,13,sell,2025-12-15
12/12,2345,元富,5920,45,23,22,0.39,14,buy,2025-12-15
12/12,2345,統一-板橋,0035003800350050,107,125,-18,0.32,14,sell,2025-12-15
12/12,2345,第一金-新竹,0035003300380042,21,0,21,0.38,15,buy,2025-12-15
12/12,2345,中國信託,6160,16,33,-17,0.3,15,sell,2025-12-15
12/12,3006,美林,1440,507,16,491,10.5,1,buy,2025-12-15
12/12,3006,玉山-高雄,8843,1,77,-76,1.63,1,sell,2025-12-15
12/12,3006,台灣摩根士丹利,1470,496,90,406,8.68,2,buy,2025-12-15
12/12,3006,國泰-敦南,8888,71,144,-73,1.56,2,sell,2025-12-15
12/12,3006,摩根大通,8440,283,3,280,5.99,3,buy,2025-12-15
12/12,3006,華南永昌-基隆,9322,1,54,-53,1.13,3,sell,2025-12-15
12/12,3006,新加坡商瑞銀,1650,360,128,232,4.96,4,buy,2025-12-15
12/12,3006,群益金鼎-大甲,0039003100380067,0,52,-52,1.11,4,sell,2025-12-15
12/12,3006,美商高盛,1480,218,50,168,3.59,5,buy,2025-12-15
12/12,3006,台新-高雄,0038003100350041,5,41,-36,0.77,5,sell,2025-12-15
12/12,3006,永豐金證券,0039004100300030,136,45,91,1.95,6,buy,2025-12-15
12/12,3006,國泰-板橋,003800380038004b,28,64,-36,0.77,6,sell,2025-12-15
12/12,3006,凱基-台北,9268,351,297,54,1.15,7,buy,2025-12-15
12/12,3006,國泰-台中,8882,8,41,-33,0.71,7,sell,2025-12-15
12/12,3006,港商野村,1560,41,8,33,0.71,8,buy,2025-12-15
12/12,3006,元富-信義,0035003900320048,1,33,-32,0.68,8,sell,2025-12-15
12/12,3006,富邦-花蓮,9621,37,6,31,0.66,9,buy,2025-12-15
12/12,3006,群益金鼎-古亭,0039003100380043,0,28,-28,0.6,9,sell,2025-12-15
12/12,3006,統一,5850,45,15,30,0.64,10,buy,2025-12-15
12/12,3006,元富-宜蘭,0035003900320055,0,25,-25,0.53,10,sell,2025-12-15
12/12,3006,國票-南崁,0037003700390045,21,1,20,0.43,11,buy,2025-12-15
12/12,3006,元大-竹南,0039003800330056,7,31,-24,0.51,11,sell,2025-12-15
12/12,3006,永豐金-市政,0039004100390057,23,5,18,0.38,12,buy,2025-12-15
12/12,3006,富邦-陽明,9604,6,28,-22,0.47,12,sell,2025-12-15
12/12,3006,富邦證券,9600,19,1,18,0.38,13,buy,2025-12-15
12/12,3006,華南永昌-長虹,9333,3,25,-22,0.47,13,sell,2025-12-15
12/12,3006,元大-楊梅,0039003800370041,29,11,18,0.38,14,buy,2025-12-15
12/12,3006,台灣企銀-埔墘,0031003100310047,0,21,-21,0.45,14,sell,2025-12-15
12/12,3006,元大證券,9800,131,113,18,0.38,15,buy,2025-12-15
12/12,3006,國泰-館前,0038003800380041,5,26,-21,0.45,15,sell,2025-12-15
12/12,2379,新加坡商瑞銀,1650,173,68,105,11.12,1,buy,2025-12-15
12/12,2379,富邦證券,9600,29,116,-87,9.22,1,sell,2025-12-15
12/12,2379,凱基,9200,68,2,66,6.99,2,buy,2025-12-15
12/12,2379,香港上海匯豐,8960,54,138,-84,8.9,2,sell,2025-12-15
12/12,2379,摩根大通,8440,69,11,58,6.14,3,buy,2025-12-15
12/12,2379,美商高盛,1480,87,145,-58,6.14,3,sell,2025-12-15
12/12,2379,美林,1440,48,2,46,4.87,4,buy,2025-12-15
12/12,2379,凱基-台北,9268,47,94,-47,4.98,4,sell,2025-12-15
12/12,2379,永豐金-匯立,0039004100380031,35,0,35,3.71,5,buy,2025-12-15
12/12,2379,台灣摩根士丹利,1470,65,103,-38,4.03,5,sell,2025-12-15
12/12,2379,港商麥格理,1360,22,0,22,2.33,6,buy,2025-12-15
12/12,2379,元大證券,9800,26,61,-35,3.71,6,sell,2025-12-15
12/12,2379,元富,5920,21,0,21,2.22,7,buy,2025-12-15
12/12,2379,法銀巴黎,8900,19,35,-16,1.69,7,sell,2025-12-15
12/12,2379,永豐金證券,0039004100300030,18,2,16,1.69,8,buy,2025-12-15
12/12,2379,富邦-仁愛,9676,0,10,-10,1.06,8,sell,2025-12-15
12/12,2379,兆豐-北高雄,0037003000300049,10,0,10,1.06,9,buy,2025-12-15
12/12,2379,玉山-景美,8849,0,9,-9,0.95,9,sell,2025-12-15
12/12,2379,兆豐-景美,7009,8,0,8,0.85,10,buy,2025-12-15
12/12,2379,凱基-新豐,9266,0,8,-8,0.85,10,sell,2025-12-15
12/12,2379,統一,5850,10,4,6,0.64,11,buy,2025-12-15
12/12,2379,兆豐證券,7000,0,6,-6,0.64,11,sell,2025-12-15
12/12,2379,花旗環球,1590,6,0,6,0.64,12,buy,2025-12-15
12/12,2379,合庫-高雄,1023,0,5,-5,0.53,12,sell,2025-12-15
12/12,2379,永豐金-竹科,0039004100390058,4,0,4,0.42,13,buy,2025-12-15
12/12,2379,元大-館前,003900380034004b,0,5,-5,0.53,13,sell,2025-12-15
12/12,2379,玉山-城中,0038003800340045,4,0,4,0.42,14,buy,2025-12-15
12/12,2379,港商野村,1560,4,8,-4,0.42,14,sell,2025-12-15
12/12,2379,國泰-台中,8882,3,0,3,0.32,15,buy,2025-12-15
12/12,2379,國票-彰化,0037003700390057,0,4,-4,0.42,15,sell,2025-12-15
12/12,3034,香港上海匯豐,8960,154,3,151,7.34,1,buy,2025-12-15
12/12,3034,美商高盛,1480,40,261,-221,10.74,1,sell,2025-12-15
12/12,3034,元富,5920,78,0,78,3.79,2,buy,2025-12-15
12/12,3034,凱基-台北,9268,66,232,-166,8.07,2,sell,2025-12-15
12/12,3034,港商野村,1560,94,19,75,3.65,3,buy,2025-12-15
12/12,3034,富邦證券,9600,15,180,-165,8.02,3,sell,2025-12-15
12/12,3034,玉山證券,8840,55,1,54,2.63,4,buy,2025-12-15
12/12,3034,花旗環球,1590,2,141,-139,6.76,4,sell,2025-12-15
12/12,3034,元富-花蓮,0035003900320079,25,0,25,1.22,5,buy,2025-12-15
12/12,3034,台灣摩根士丹利,1470,176,299,-123,5.98,5,sell,2025-12-15
12/12,3034,華南永昌-高雄,9303,21,0,21,1.02,6,buy,2025-12-15
12/12,3034,美林,1440,20,76,-56,2.72,6,sell,2025-12-15
12/12,3034,國泰-敦南,8888,33,12,21,1.02,7,buy,2025-12-15
12/12,3034,大展,5050,4,41,-37,1.8,7,sell,2025-12-15
12/12,3034,華南永昌-頭份,9343,20,0,20,0.97,8,buy,2025-12-15
12/12,3034,新加坡商瑞銀,1650,53,90,-37,1.8,8,sell,2025-12-15
12/12,3034,元大-內湖,003900380039004e,20,3,17,0.83,9,buy,2025-12-15
12/12,3034,元大-鳳中,0039003800350043,1,35,-34,1.65,9,sell,2025-12-15
12/12,3034,國泰-板橋,003800380038004b,19,5,14,0.68,10,buy,2025-12-15
12/12,3034,元大-大同,0039003800390047,2,23,-21,1.02,10,sell,2025-12-15
12/12,3034,新光,8560,18,4,14,0.68,11,buy,2025-12-15
12/12,3034,摩根大通,8440,75,94,-19,0.92,11,sell,2025-12-15
12/12,3034,合庫-台中,1021,13,0,13,0.63,12,buy,2025-12-15
12/12,3034,中國信託,6160,4,22,-18,0.88,12,sell,2025-12-15
12/12,3034,兆豐-竹北,7007,10,0,10,0.49,13,buy,2025-12-15
12/12,3034,港商麥格理,1360,0,10,-10,0.49,13,sell,2025-12-15
12/12,3034,安泰,8380,11,1,10,0.49,14,buy,2025-12-15
12/12,3034,統一-三多,0035003800350051,0,10,-10,0.49,14,sell,2025-12-15
12/12,3034,中國信託-新竹,6165,12,1,11,0.53,15,buy,2025-12-15
12/12,3034,元富-新莊,5928,0,7,-7,0.34,15,sell,2025-12-15
12/12,2412,摩根大通,8440,446,144,302,10.99,1,buy,2025-12-15
12/12,2412,台灣摩根士丹利,1470,125,495,-370,13.46,1,sell,2025-12-15
12/12,2412,統一,5850,203,2,201,7.31,2,buy,2025-12-15
12/12,2412,美商高盛,1480,35,202,-167,6.07,2,sell,2025-12-15
12/12,2412,中國信託,6160,179,2,177,6.44,3,buy,2025-12-15
12/12,2412,元大-忠孝,9871,0,90,-90,3.27,3,sell,2025-12-15
12/12,2412,凱基,9200,101,0,101,3.67,4,buy,2025-12-15
12/12,2412,凱基-桃園,9208,0,52,-52,1.89,4,sell,2025-12-15
12/12,2412,元大證券,9800,228,139,89,3.24,5,buy,2025-12-15
12/12,2412,玉山-新竹,0038003800340048,1,51,-50,1.82,5,sell,2025-12-15
12/12,2412,法銀巴黎,8900,86,0,86,3.13,6,buy,2025-12-15
12/12,2412,台新-屏東,0038003100350048,1,44,-43,1.56,6,sell,2025-12-15
12/12,2412,台新證券,8150,61,0,61,2.22,7,buy,2025-12-15
12/12,2412,永豐金-敦南,0039004100380046,0,33,-33,1.2,7,sell,2025-12-15
12/12,2412,永豐金證券,0039004100300030,53,9,44,1.6,8,buy,2025-12-15
12/12,2412,元富-台南,5929,0,30,-30,1.09,8,sell,2025-12-15
12/12,2412,土銀,1030,50,6,44,1.6,9,buy,2025-12-15
12/12,2412,台新-三民,8156,28,56,-28,1.02,9,sell,2025-12-15
12/12,2412,美林,1440,42,3,39,1.42,10,buy,2025-12-15
12/12,2412,宏遠-光隆,0031003200360069,0,26,-26,0.95,10,sell,2025-12-15
12/12,2412,香港上海匯豐,8960,33,0,33,1.2,11,buy,2025-12-15
12/12,2412,兆豐-桃園,003700300030004d,0,26,-26,0.95,11,sell,2025-12-15
12/12,2412,元富-花蓮,0035003900320079,30,0,30,1.09,12,buy,2025-12-15
12/12,2412,新加坡商瑞銀,1650,61,85,-24,0.87,12,sell,2025-12-15
12/12,2412,花旗環球,1590,29,1,28,1.02,13,buy,2025-12-15
12/12,2412,元大-大里,0039003800310067,2,26,-24,0.87,13,sell,2025-12-15
12/12,2412,元大-士林,003900380031006a,25,0,25,0.91,14,buy,2025-12-15
12/12,2412,群益金鼎-中壢,0039003100380041,1,23,-22,0.8,14,sell,2025-12-15
12/12,2412,凱基-頭份,9296,20,0,20,0.73,15,buy,2025-12-15
12/12,2412,國泰-板橋,003800380038004b,0,22,-22,0.8,15,sell,2025-12-15
12/15,2330,永豐金證券,0039004100300030,1122,216,906,3.26,1,buy,2025-12-16
12/15,2330,美林,1440,556,5425,-4869,17.5,1,sell,2025-12-16
12/15,2330,國泰證券,8880,625,140,485,1.74,2,buy,2025-12-16
12/15,2330,摩根大通,8440,1473,4136,-2663,9.57,2,sell,2025-12-16
12/15,2330,富邦證券,9600,756,334,422,1.52,3,buy,2025-12-16
12/15,2330,元大證券,9800,1042,2249,-1207,4.34,3,sell,2025-12-16
12/15,2330,元富,5920,384,6,378,1.36,4,buy,2025-12-16
12/15,2330,花旗環球,1590,1420,2488,-1068,3.84,4,sell,2025-12-16
12/15,2330,國泰-敦南,8888,290,73,217,0.78,5,buy,2025-12-16
12/15,2330,港商麥格理,1360,518,1490,-972,3.49,5,sell,2025-12-16
12/15,2330,第一金-大稻埕,0035003300380046,213,0,213,0.77,6,buy,2025-12-16
12/15,2330,大和國泰,8890,200,763,-563,2.02,6,sell,2025-12-16
12/15,2330,中國信託,6160,232,28,204,0.73,7,buy,2025-12-16
12/15,2330,台灣摩根士丹利,1470,570,881,-311,1.12,7,sell,2025-12-16
12/15,2330,永豐金-匯立,0039004100380031,385,186,199,0.72,8,buy,2025-12-16
12/15,2330,統一,5850,146,255,-109,0.39,8,sell,2025-12-16
12/15,2330,香港上海匯豐,8960,409,228,181,0.65,9,buy,2025-12-16
12/15,2330,國票-敦北法人,0037003700390063,20,103,-83,0.3,9,sell,2025-12-16
12/15,2330,合庫證券,1020,177,8,169,0.61,10,buy,2025-12-16
12/15,2330,華南永昌,9300,93,144,-51,0.18,10,sell,2025-12-16
12/15,2330,群益金鼎,9100,263,105,158,0.57,11,buy,2025-12-16
12/15,2330,富邦-南京,0039003600310043,12,53,-41,0.15,11,sell,2025-12-16
12/15,2330,第一金,5380,170,13,157,0.56,12,buy,2025-12-16
12/15,2330,國票-南京,003700370039006e,2,40,-38,0.14,12,sell,2025-12-16
12/15,2330,兆豐證券,7000,152,2,150,0.54,13,buy,2025-12-16
12/15,2330,元富-西松,003500390032006e,153,190,-37,0.13,13,sell,2025-12-16
12/15,2330,兆豐-新竹,0037003000300056,129,1,128,0.46,14,buy,2025-12-16
12/15,2330,台灣企銀-屏東,1116,0,37,-37,0.13,14,sell,2025-12-16
12/15,2330,法銀巴黎,8900,135,17,118,0.42,15,buy,2025-12-16
12/15,2330,元大-豐原站前,0039003800390057,29,58,-29,0.1,15,sell,2025-12-16
12/15,2317,永豐金證券,0039004100300030,1207,447,760,1.72,1,buy,2025-12-16
12/15,2317,美林,1440,265,7664,-7399,16.75,1,sell,2025-12-16
12/15,2317,元大-彰化,0039003800310047,630,7,623,1.41,2,buy,2025-12-16
12/15,2317,花旗環球,1590,533,3490,-2957,6.69,2,sell,2025-12-16
12/15,2317,國泰-敦南,8888,896,333,563,1.27,3,buy,2025-12-16
12/15,2317,美商高盛,1480,1619,4416,-2797,6.33,3,sell,2025-12-16
12/15,2317,摩根大通,8440,1554,1131,423,0.96,4,buy,2025-12-16
12/15,2317,台灣摩根士丹利,1470,457,2914,-2457,5.56,4,sell,2025-12-16
12/15,2317,永豐金-內湖,0039004100390067,397,12,385,0.87,5,buy,2025-12-16
12/15,2317,中國信託,6160,248,1991,-1743,3.95,5,sell,2025-12-16
12/15,2317,群益金鼎-大安,0039003100380065,366,0,366,0.83,6,buy,2025-12-16
12/15,2317,新加坡商瑞銀,1650,991,2671,-1680,3.8,6,sell,2025-12-16
12/15,2317,凱基,9200,553,205,348,0.79,7,buy,2025-12-16
12/15,2317,富邦證券,9600,205,1827,-1622,3.67,7,sell,2025-12-16
12/15,2317,法銀巴黎,8900,264,13,251,0.57,8,buy,2025-12-16
12/15,2317,港商麥格理,1360,104,1454,-1350,3.06,8,sell,2025-12-16
12/15,2317,新光,8560,357,149,208,0.47,9,buy,2025-12-16
12/15,2317,港商野村,1560,113,1316,-1203,2.72,9,sell,2025-12-16
12/15,2317,國泰-板橋,003800380038004b,241,50,191,0.43,10,buy,2025-12-16
12/15,2317,永豐金-匯立,0039004100380031,35,679,-644,1.46,10,sell,2025-12-16
12/15,2317,群益金鼎-古亭,0039003100380043,195,6,189,0.43,11,buy,2025-12-16
12/15,2317,國泰證券,8880,122,569,-447,1.01,11,sell,2025-12-16
12/15,2317,富邦-陽明,9604,233,46,187,0.42,12,buy,2025-12-16
12/15,2317,元大證券,9800,730,1090,-360,0.82,12,sell,2025-12-16
12/15,2317,統一-台中,5856,198,12,186,0.42,13,buy,2025-12-16
12/15,2317,元大-頭份,0039003800330055,31,288,-257,0.58,13,sell,2025-12-16
12/15,2317,國泰-台中,8882,246,60,186,0.42,14,buy,2025-12-16
12/15,2317,富邦-新莊,0039003600320044,29,225,-196,0.44,14,sell,2025-12-16
12/15,2317,華南永昌-鶯歌,9319,169,8,161,0.36,15,buy,2025-12-16
12/15,2317,大和國泰,8890,0,155,-155,0.35,15,sell,2025-12-16
12/15,2454,摩根大通,8440,1092,256,836,8.4,1,buy,2025-12-16
12/15,2454,台灣摩根士丹利,1470,923,1640,-717,7.2,1,sell,2025-12-16
12/15,2454,美商高盛,1480,907,451,456,4.58,2,buy,2025-12-16
12/15,2454,港商麥格理,1360,133,475,-342,3.44,2,sell,2025-12-16
12/15,2454,新加坡商瑞銀,1650,537,156,381,3.83,3,buy,2025-12-16
12/15,2454,凱基,9200,139,364,-225,2.26,3,sell,2025-12-16
12/15,2454,港商野村,1560,321,8,313,3.15,4,buy,2025-12-16
12/15,2454,富邦證券,9600,339,564,-225,2.26,4,sell,2025-12-16
12/15,2454,凱基-台北,9268,644,376,268,2.69,5,buy,2025-12-16
12/15,2454,群益金鼎-敦南,9101,6,226,-220,2.21,5,sell,2025-12-16
12/15,2454,永豐金證券,0039004100300030,206,63,143,1.44,6,buy,2025-12-16
12/15,2454,兆豐證券,7000,12,226,-214,2.15,6,sell,2025-12-16
12/15,2454,華南永昌-南京,9326,118,4,114,1.15,7,buy,2025-12-16
12/15,2454,花旗環球,1590,53,202,-149,1.5,7,sell,2025-12-16
12/15,2454,元大-土城永寧,9875,107,9,98,0.98,8,buy,2025-12-16
12/15,2454,群益金鼎-大安,0039003100380065,76,155,-79,0.79,8,sell,2025-12-16
12/15,2454,新光,8560,127,37,90,0.9,9,buy,2025-12-16
12/15,2454,國泰-敦南,8888,47,104,-57,0.57,9,sell,2025-12-16
12/15,2454,台新-台中,0038003100350042,110,21,89,0.89,10,buy,2025-12-16
12/15,2454,國泰-板橋,003800380038004b,15,60,-45,0.45,10,sell,2025-12-16
12/15,2454,元富,5920,93,7,86,0.86,11,buy,2025-12-16
12/15,2454,兆豐-桃鶯,0037003000300055,3,41,-38,0.38,11,sell,2025-12-16
12/15,2454,統一,5850,120,37,83,0.83,12,buy,2025-12-16
12/15,2454,台灣企銀-桃園,0031003100310045,0,31,-31,0.31,12,sell,2025-12-16
12/15,2454,富邦-南京,0039003600310043,54,4,50,0.5,13,buy,2025-12-16
12/15,2454,台新證券,8150,67,95,-28,0.28,13,sell,2025-12-16
12/15,2454,華南永昌,9300,81,39,42,0.42,14,buy,2025-12-16
12/15,2454,玉山-高雄,8843,6,33,-27,0.27,14,sell,2025-12-16
12/15,2454,群益金鼎,9100,49,8,41,0.41,15,buy,2025-12-16
12/15,2454,兆豐-新竹,0037003000300056,11,37,-26,0.26,15,sell,2025-12-16
12/15,2308,摩根大通,8440,581,181,400,5.59,1,buy,2025-12-16
12/15,2308,美林,1440,148,1065,-917,12.81,1,sell,2025-12-16
12/15,2308,新加坡商瑞銀,1650,850,468,382,5.34,2,buy,2025-12-16
12/15,2308,國泰證券,8880,74,350,-276,3.85,2,sell,2025-12-16
12/15,2308,凱基,9200,276,17,259,3.62,3,buy,2025-12-16
12/15,2308,台灣摩根士丹利,1470,193,462,-269,3.76,3,sell,2025-12-16
12/15,2308,美商高盛,1480,547,306,241,3.37,4,buy,2025-12-16
12/15,2308,富邦證券,9600,192,416,-224,3.13,4,sell,2025-12-16
12/15,2308,凱基-台北,9268,179,78,101,1.41,5,buy,2025-12-16
12/15,2308,康和,8450,0,219,-219,3.06,5,sell,2025-12-16
12/15,2308,元富,5920,204,103,101,1.41,6,buy,2025-12-16
12/15,2308,永豐金-匯立,0039004100380031,36,253,-217,3.03,6,sell,2025-12-16
12/15,2308,華南永昌,9300,112,18,94,1.31,7,buy,2025-12-16
12/15,2308,元大證券,9800,252,390,-138,1.93,7,sell,2025-12-16
